owner,name,obf
com.mojang.blaze3d.platform.InputConstants,int,KEY_5
com.mojang.blaze3d.platform.InputConstants,int,KEY_6
com.mojang.blaze3d.platform.InputConstants,int,KEY_7
com.mojang.blaze3d.platform.InputConstants,int,KEY_8
com.mojang.blaze3d.platform.InputConstants,int,KEY_9
com.mojang.blaze3d.platform.InputConstants,int,KEY_A
com.mojang.blaze3d.platform.InputConstants,int,KEY_B
com.mojang.blaze3d.platform.InputConstants,int,KEY_C
com.mojang.blaze3d.platform.InputConstants,int,KEY_D
com.mojang.blaze3d.platform.InputConstants,int,KEY_E
com.mojang.blaze3d.platform.InputConstants,int,KEY_F
com.mojang.blaze3d.platform.InputConstants,int,KEY_G
com.mojang.blaze3d.platform.InputConstants,int,KEY_H
com.mojang.blaze3d.platform.InputConstants,int,KEY_I
com.mojang.blaze3d.platform.InputConstants,int,KEY_J
com.mojang.blaze3d.platform.InputConstants,int,KEY_K
com.mojang.blaze3d.platform.InputConstants,int,KEY_L
com.mojang.blaze3d.platform.InputConstants,int,KEY_M
com.mojang.blaze3d.platform.InputConstants,int,KEY_N
com.mojang.blaze3d.platform.InputConstants,int,KEY_O
com.mojang.blaze3d.platform.InputConstants,int,KEY_P
com.mojang.blaze3d.platform.InputConstants,int,KEY_Q
com.mojang.blaze3d.platform.InputConstants,int,KEY_R
com.mojang.blaze3d.platform.InputConstants,int,KEY_S
com.mojang.blaze3d.platform.InputConstants,int,KEY_T
com.mojang.blaze3d.platform.InputConstants,int,KEY_U
com.mojang.blaze3d.platform.InputConstants,int,KEY_V
com.mojang.blaze3d.platform.InputConstants,int,KEY_W
com.mojang.blaze3d.platform.InputConstants,int,KEY_X
com.mojang.blaze3d.platform.InputConstants,int,KEY_Y
com.mojang.blaze3d.platform.InputConstants,int,KEY_Z
com.mojang.blaze3d.platform.InputConstants,int,KEY_F1
com.mojang.blaze3d.platform.InputConstants,int,KEY_F2
com.mojang.blaze3d.platform.InputConstants,int,KEY_F3
com.mojang.blaze3d.platform.InputConstants,int,KEY_F4
com.mojang.blaze3d.platform.InputConstants,int,KEY_F5
com.mojang.blaze3d.platform.InputConstants,int,KEY_F6
com.mojang.blaze3d.platform.InputConstants,int,KEY_F7
com.mojang.blaze3d.platform.InputConstants,int,KEY_F8
com.mojang.blaze3d.platform.InputConstants,int,KEY_F9
com.mojang.blaze3d.platform.InputConstants,int,KEY_F10
com.mojang.blaze3d.platform.InputConstants,int,KEY_F11
com.mojang.blaze3d.platform.InputConstants,int,KEY_F12
com.mojang.blaze3d.platform.InputConstants,int,KEY_F13
com.mojang.blaze3d.platform.InputConstants,int,KEY_F14
com.mojang.blaze3d.platform.InputConstants,int,KEY_F15
com.mojang.blaze3d.platform.InputConstants,int,KEY_F16
com.mojang.blaze3d.platform.InputConstants,int,KEY_F17
com.mojang.blaze3d.platform.InputConstants,int,KEY_F18
com.mojang.blaze3d.platform.InputConstants,int,KEY_F19
com.mojang.blaze3d.platform.InputConstants,int,KEY_F20
com.mojang.blaze3d.platform.InputConstants,int,KEY_F21
com.mojang.blaze3d.platform.InputConstants,int,KEY_F22
com.mojang.blaze3d.platform.InputConstants,int,KEY_F23
com.mojang.blaze3d.platform.InputConstants,int,KEY_F24
com.mojang.blaze3d.platform.InputConstants,int,KEY_F25
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMLOCK
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD0
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD1
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD2
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD3
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD4
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD5
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD6
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD7
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD8
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPAD9
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPADCOMMA
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPADENTER
com.mojang.blaze3d.platform.InputConstants,int,KEY_NUMPADEQUALS
com.mojang.blaze3d.platform.InputConstants,int,KEY_DOWN
com.mojang.blaze3d.platform.InputConstants,int,KEY_LEFT
com.mojang.blaze3d.platform.InputConstants,int,KEY_RIGHT
com.mojang.blaze3d.platform.InputConstants,int,KEY_UP
com.mojang.blaze3d.platform.InputConstants,int,KEY_ADD
com.mojang.blaze3d.platform.InputConstants,int,KEY_APOSTROPHE
com.mojang.blaze3d.platform.InputConstants,int,KEY_BACKSLASH
com.mojang.blaze3d.platform.InputConstants,int,KEY_COMMA
com.mojang.blaze3d.platform.InputConstants,int,KEY_EQUALS
com.mojang.blaze3d.platform.InputConstants,int,KEY_GRAVE
com.mojang.blaze3d.platform.InputConstants,int,KEY_LBRACKET
com.mojang.blaze3d.platform.InputConstants,int,KEY_MINUS
com.mojang.blaze3d.platform.InputConstants,int,KEY_MULTIPLY
com.mojang.blaze3d.platform.InputConstants,int,KEY_PERIOD
com.mojang.blaze3d.platform.InputConstants,int,KEY_RBRACKET
com.mojang.blaze3d.platform.InputConstants,int,KEY_SEMICOLON
com.mojang.blaze3d.platform.InputConstants,int,KEY_SLASH
com.mojang.blaze3d.platform.InputConstants,int,KEY_SPACE
com.mojang.blaze3d.platform.InputConstants,int,KEY_TAB
com.mojang.blaze3d.platform.InputConstants,int,KEY_LALT
com.mojang.blaze3d.platform.InputConstants,int,KEY_LCONTROL
com.mojang.blaze3d.platform.InputConstants,int,KEY_LSHIFT
com.mojang.blaze3d.platform.InputConstants,int,KEY_LWIN
com.mojang.blaze3d.platform.InputConstants,int,KEY_RALT
com.mojang.blaze3d.platform.InputConstants,int,KEY_RCONTROL
com.mojang.blaze3d.platform.InputConstants,int,KEY_RSHIFT
com.mojang.blaze3d.platform.InputConstants,int,KEY_RWIN
com.mojang.blaze3d.platform.InputConstants,int,KEY_RETURN
com.mojang.blaze3d.platform.InputConstants,int,KEY_ESCAPE
com.mojang.blaze3d.platform.InputConstants,int,KEY_BACKSPACE
com.mojang.blaze3d.platform.InputConstants,int,KEY_DELETE
com.mojang.blaze3d.platform.InputConstants,int,KEY_END
com.mojang.blaze3d.platform.InputConstants,int,KEY_HOME
com.mojang.blaze3d.platform.InputConstants,int,KEY_INSERT
com.mojang.blaze3d.platform.InputConstants,int,KEY_PAGEDOWN
com.mojang.blaze3d.platform.InputConstants,int,KEY_PAGEUP
com.mojang.blaze3d.platform.InputConstants,int,KEY_CAPSLOCK
com.mojang.blaze3d.platform.InputConstants,int,KEY_PAUSE
com.mojang.blaze3d.platform.InputConstants,int,KEY_SCROLLLOCK
com.mojang.blaze3d.platform.InputConstants,int,KEY_PRINTSCREEN
com.mojang.blaze3d.platform.InputConstants,int,PRESS
com.mojang.blaze3d.platform.InputConstants,int,RELEASE
com.mojang.blaze3d.platform.InputConstants,int,REPEAT
com.mojang.blaze3d.platform.InputConstants,int,MOUSE_BUTTON_LEFT
com.mojang.blaze3d.platform.InputConstants,int,MOUSE_BUTTON_MIDDLE
com.mojang.blaze3d.platform.InputConstants,int,MOUSE_BUTTON_RIGHT
com.mojang.blaze3d.platform.InputConstants,int,MOD_CONTROL
com.mojang.blaze3d.platform.InputConstants,int,CURSOR
com.mojang.blaze3d.platform.InputConstants,int,CURSOR_DISABLED
com.mojang.blaze3d.platform.InputConstants,int,CURSOR_NORMAL
com.mojang.blaze3d.platform.InputConstants,com.mojang.blaze3d.platform.InputConstants$Key,UNKNOWN
com.mojang.blaze3d.platform.InputConstants$Key,java.lang.String,name
com.mojang.blaze3d.platform.InputConstants$Key,com.mojang.blaze3d.platform.InputConstants$Type,type
com.mojang.blaze3d.platform.InputConstants$Key,int,value
com.mojang.blaze3d.platform.InputConstants$Key,net.minecraft.util.LazyLoadedValue,displayName
com.mojang.blaze3d.platform.InputConstants$Key,java.util.Map,NAME_MAP
com.mojang.blaze3d.platform.InputConstants$Type,com.mojang.blaze3d.platform.InputConstants$Type,KEYSYM
com.mojang.blaze3d.platform.InputConstants$Type,com.mojang.blaze3d.platform.InputConstants$Type,SCANCODE
com.mojang.blaze3d.platform.InputConstants$Type,com.mojang.blaze3d.platform.InputConstants$Type,MOUSE
com.mojang.blaze3d.platform.InputConstants$Type,java.lang.String,KEY_KEYBOARD_UNKNOWN
com.mojang.blaze3d.platform.InputConstants$Type,it.unimi.dsi.fastutil.ints.Int2ObjectMap,map
com.mojang.blaze3d.platform.InputConstants$Type,java.lang.String,defaultPrefix
com.mojang.blaze3d.platform.InputConstants$Type,java.util.function.BiFunction,displayTextSupplier
com.mojang.blaze3d.platform.InputConstants$Type,com.mojang.blaze3d.platform.InputConstants$Type[],$VALUES
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,DIFFUSE_LIGHT_0
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,DIFFUSE_LIGHT_1
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,NETHER_DIFFUSE_LIGHT_0
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,NETHER_DIFFUSE_LIGHT_1
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,INVENTORY_DIFFUSE_LIGHT_0
com.mojang.blaze3d.platform.Lighting,org.joml.Vector3f,INVENTORY_DIFFUSE_LIGHT_1
com.mojang.blaze3d.platform.MacosUtil,int,NS_FULL_SCREEN_WINDOW_MASK
com.mojang.blaze3d.platform.MemoryTracker,org.lwjgl.system.MemoryUtil$MemoryAllocator,ALLOCATOR
com.mojang.blaze3d.platform.Monitor,long,monitor
com.mojang.blaze3d.platform.Monitor,java.util.List,videoModes
com.mojang.blaze3d.platform.Monitor,com.mojang.blaze3d.platform.VideoMode,currentMode
com.mojang.blaze3d.platform.Monitor,int,x
com.mojang.blaze3d.platform.Monitor,int,y
com.mojang.blaze3d.platform.NativeImage,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.platform.NativeImage,java.util.Set,OPEN_OPTIONS
com.mojang.blaze3d.platform.NativeImage,com.mojang.blaze3d.platform.NativeImage$Format,format
com.mojang.blaze3d.platform.NativeImage,int,width
com.mojang.blaze3d.platform.NativeImage,int,height
com.mojang.blaze3d.platform.NativeImage,boolean,useStbFree
com.mojang.blaze3d.platform.NativeImage,long,pixels
com.mojang.blaze3d.platform.NativeImage,long,size
com.mojang.blaze3d.platform.NativeImage$Format,com.mojang.blaze3d.platform.NativeImage$Format,RGBA
com.mojang.blaze3d.platform.NativeImage$Format,com.mojang.blaze3d.platform.NativeImage$Format,RGB
com.mojang.blaze3d.platform.NativeImage$Format,com.mojang.blaze3d.platform.NativeImage$Format,LUMINANCE_ALPHA
com.mojang.blaze3d.platform.NativeImage$Format,com.mojang.blaze3d.platform.NativeImage$Format,LUMINANCE
com.mojang.blaze3d.platform.NativeImage$Format,int,components
com.mojang.blaze3d.platform.NativeImage$Format,int,glFormat
com.mojang.blaze3d.platform.NativeImage$Format,boolean,hasRed
com.mojang.blaze3d.platform.NativeImage$Format,boolean,hasGreen
com.mojang.blaze3d.platform.NativeImage$Format,boolean,hasBlue
com.mojang.blaze3d.platform.NativeImage$Format,boolean,hasLuminance
com.mojang.blaze3d.platform.NativeImage$Format,boolean,hasAlpha
com.mojang.blaze3d.platform.NativeImage$Format,int,redOffset
com.mojang.blaze3d.platform.NativeImage$Format,int,greenOffset
com.mojang.blaze3d.platform.NativeImage$Format,int,blueOffset
com.mojang.blaze3d.platform.NativeImage$Format,int,luminanceOffset
com.mojang.blaze3d.platform.NativeImage$Format,int,alphaOffset
com.mojang.blaze3d.platform.NativeImage$Format,boolean,supportedByStb
com.mojang.blaze3d.platform.NativeImage$Format,com.mojang.blaze3d.platform.NativeImage$Format[],$VALUES
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,RGBA
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,RGB
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,RG
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,RED
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,int,glFormat
com.mojang.blaze3d.platform.NativeImage$InternalGlFormat,com.mojang.blaze3d.platform.NativeImage$InternalGlFormat[],$VALUES
com.mojang.blaze3d.platform.NativeImage$WriteCallback,java.nio.channels.WritableByteChannel,output
com.mojang.blaze3d.platform.NativeImage$WriteCallback,java.io.IOException,exception
com.mojang.blaze3d.platform.ScreenManager,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.platform.ScreenManager,it.unimi.dsi.fastutil.longs.Long2ObjectMap,monitors
com.mojang.blaze3d.platform.ScreenManager,com.mojang.blaze3d.platform.MonitorCreator,monitorCreator
com.mojang.blaze3d.platform.TextureUtil,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.platform.TextureUtil,int,MIN_MIPMAP_LEVEL
com.mojang.blaze3d.platform.TextureUtil,int,DEFAULT_IMAGE_BUFFER_SIZE
com.mojang.blaze3d.platform.VideoMode,int,width
com.mojang.blaze3d.platform.VideoMode,int,height
com.mojang.blaze3d.platform.VideoMode,int,redBits
com.mojang.blaze3d.platform.VideoMode,int,greenBits
com.mojang.blaze3d.platform.VideoMode,int,blueBits
com.mojang.blaze3d.platform.VideoMode,int,refreshRate
com.mojang.blaze3d.platform.VideoMode,java.util.regex.Pattern,PATTERN
com.mojang.blaze3d.platform.Window,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.platform.Window,org.lwjgl.glfw.GLFWErrorCallback,defaultErrorCallback
com.mojang.blaze3d.platform.Window,com.mojang.blaze3d.platform.WindowEventHandler,eventHandler
com.mojang.blaze3d.platform.Window,com.mojang.blaze3d.platform.ScreenManager,screenManager
com.mojang.blaze3d.platform.Window,long,window
com.mojang.blaze3d.platform.Window,int,windowedX
com.mojang.blaze3d.platform.Window,int,windowedY
com.mojang.blaze3d.platform.Window,int,windowedWidth
com.mojang.blaze3d.platform.Window,int,windowedHeight
com.mojang.blaze3d.platform.Window,java.util.Optional,preferredFullscreenVideoMode
com.mojang.blaze3d.platform.Window,boolean,fullscreen
com.mojang.blaze3d.platform.Window,boolean,actuallyFullscreen
com.mojang.blaze3d.platform.Window,int,x
com.mojang.blaze3d.platform.Window,int,y
com.mojang.blaze3d.platform.Window,int,width
com.mojang.blaze3d.platform.Window,int,height
com.mojang.blaze3d.platform.Window,int,framebufferWidth
com.mojang.blaze3d.platform.Window,int,framebufferHeight
com.mojang.blaze3d.platform.Window,int,guiScaledWidth
com.mojang.blaze3d.platform.Window,int,guiScaledHeight
com.mojang.blaze3d.platform.Window,double,guiScale
com.mojang.blaze3d.platform.Window,java.lang.String,errorSection
com.mojang.blaze3d.platform.Window,boolean,dirty
com.mojang.blaze3d.platform.Window,int,framerateLimit
com.mojang.blaze3d.platform.Window,boolean,vsync
com.mojang.blaze3d.preprocessor.GlslPreprocessor,java.lang.String,C_COMMENT
com.mojang.blaze3d.preprocessor.GlslPreprocessor,java.lang.String,LINE_COMMENT
com.mojang.blaze3d.preprocessor.GlslPreprocessor,java.util.regex.Pattern,REGEX_MOJ_IMPORT
com.mojang.blaze3d.preprocessor.GlslPreprocessor,java.util.regex.Pattern,REGEX_VERSION
com.mojang.blaze3d.preprocessor.GlslPreprocessor,java.util.regex.Pattern,REGEX_ENDS_WITH_WHITESPACE
com.mojang.blaze3d.preprocessor.GlslPreprocessor$Context,int,glslVersion
com.mojang.blaze3d.preprocessor.GlslPreprocessor$Context,int,sourceId
com.mojang.blaze3d.shaders.BlendMode,com.mojang.blaze3d.shaders.BlendMode,lastApplied
com.mojang.blaze3d.shaders.BlendMode,int,srcColorFactor
com.mojang.blaze3d.shaders.BlendMode,int,srcAlphaFactor
com.mojang.blaze3d.shaders.BlendMode,int,dstColorFactor
com.mojang.blaze3d.shaders.BlendMode,int,dstAlphaFactor
com.mojang.blaze3d.shaders.BlendMode,int,blendFunc
com.mojang.blaze3d.shaders.BlendMode,boolean,separateBlend
com.mojang.blaze3d.shaders.BlendMode,boolean,opaque
com.mojang.blaze3d.shaders.EffectProgram,com.mojang.blaze3d.preprocessor.GlslPreprocessor,PREPROCESSOR
com.mojang.blaze3d.shaders.EffectProgram,int,references
com.mojang.blaze3d.shaders.FogShape,com.mojang.blaze3d.shaders.FogShape,SPHERE
com.mojang.blaze3d.shaders.FogShape,com.mojang.blaze3d.shaders.FogShape,CYLINDER
com.mojang.blaze3d.shaders.FogShape,int,index
com.mojang.blaze3d.shaders.FogShape,com.mojang.blaze3d.shaders.FogShape[],$VALUES
com.mojang.blaze3d.shaders.Program,int,MAX_LOG_LENGTH
com.mojang.blaze3d.shaders.Program,com.mojang.blaze3d.shaders.Program$Type,type
com.mojang.blaze3d.shaders.Program,java.lang.String,name
com.mojang.blaze3d.shaders.Program,int,id
com.mojang.blaze3d.shaders.Program$Type,com.mojang.blaze3d.shaders.Program$Type,VERTEX
com.mojang.blaze3d.shaders.Program$Type,com.mojang.blaze3d.shaders.Program$Type,FRAGMENT
com.mojang.blaze3d.shaders.Program$Type,java.lang.String,name
com.mojang.blaze3d.shaders.Program$Type,java.lang.String,extension
com.mojang.blaze3d.shaders.Program$Type,int,glType
com.mojang.blaze3d.shaders.Program$Type,java.util.Map,programs
com.mojang.blaze3d.shaders.Program$Type,com.mojang.blaze3d.shaders.Program$Type[],$VALUES
com.mojang.blaze3d.shaders.ProgramManager,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.shaders.Uniform,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.shaders.Uniform,int,UT_INT1
com.mojang.blaze3d.shaders.Uniform,int,UT_INT2
com.mojang.blaze3d.shaders.Uniform,int,UT_INT3
com.mojang.blaze3d.shaders.Uniform,int,UT_INT4
com.mojang.blaze3d.shaders.Uniform,int,UT_FLOAT1
com.mojang.blaze3d.shaders.Uniform,int,UT_FLOAT2
com.mojang.blaze3d.shaders.Uniform,int,UT_FLOAT3
com.mojang.blaze3d.shaders.Uniform,int,UT_FLOAT4
com.mojang.blaze3d.shaders.Uniform,int,UT_MAT2
com.mojang.blaze3d.shaders.Uniform,int,UT_MAT3
com.mojang.blaze3d.shaders.Uniform,int,UT_MAT4
com.mojang.blaze3d.shaders.Uniform,boolean,TRANSPOSE_MATRICIES
com.mojang.blaze3d.shaders.Uniform,int,location
com.mojang.blaze3d.shaders.Uniform,int,count
com.mojang.blaze3d.shaders.Uniform,int,type
com.mojang.blaze3d.shaders.Uniform,java.nio.IntBuffer,intValues
com.mojang.blaze3d.shaders.Uniform,java.nio.FloatBuffer,floatValues
com.mojang.blaze3d.shaders.Uniform,java.lang.String,name
com.mojang.blaze3d.shaders.Uniform,boolean,dirty
com.mojang.blaze3d.shaders.Uniform,com.mojang.blaze3d.shaders.Shader,parent
com.mojang.blaze3d.systems.RenderSystem,org.slf4j.Logger,LOGGER
com.mojang.blaze3d.systems.RenderSystem,java.util.concurrent.ConcurrentLinkedQueue,recordingQueue
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.vertex.Tesselator,RENDER_THREAD_TESSELATOR
com.mojang.blaze3d.systems.RenderSystem,int,MINIMUM_ATLAS_TEXTURE_SIZE
com.mojang.blaze3d.systems.RenderSystem,boolean,isReplayingQueue
com.mojang.blaze3d.systems.RenderSystem,java.lang.Thread,gameThread
com.mojang.blaze3d.systems.RenderSystem,java.lang.Thread,renderThread
com.mojang.blaze3d.systems.RenderSystem,int,MAX_SUPPORTED_TEXTURE_SIZE
com.mojang.blaze3d.systems.RenderSystem,boolean,isInInit
com.mojang.blaze3d.systems.RenderSystem,double,lastDrawTime
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,sharedSequential
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,sharedSequentialQuad
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,sharedSequentialLines
com.mojang.blaze3d.systems.RenderSystem,org.joml.Matrix3f,inverseViewRotationMatrix
com.mojang.blaze3d.systems.RenderSystem,org.joml.Matrix4f,projectionMatrix
com.mojang.blaze3d.systems.RenderSystem,org.joml.Matrix4f,savedProjectionMatrix
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.vertex.VertexSorting,vertexSorting
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.vertex.VertexSorting,savedVertexSorting
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.vertex.PoseStack,modelViewStack
com.mojang.blaze3d.systems.RenderSystem,org.joml.Matrix4f,modelViewMatrix
com.mojang.blaze3d.systems.RenderSystem,org.joml.Matrix4f,textureMatrix
com.mojang.blaze3d.systems.RenderSystem,int[],shaderTextures
com.mojang.blaze3d.systems.RenderSystem,float[],shaderColor
com.mojang.blaze3d.systems.RenderSystem,float,shaderGlintAlpha
com.mojang.blaze3d.systems.RenderSystem,float,shaderFogStart
com.mojang.blaze3d.systems.RenderSystem,float,shaderFogEnd
com.mojang.blaze3d.systems.RenderSystem,float[],shaderFogColor
com.mojang.blaze3d.systems.RenderSystem,com.mojang.blaze3d.shaders.FogShape,shaderFogShape
com.mojang.blaze3d.systems.RenderSystem,org.joml.Vector3f[],shaderLightDirections
com.mojang.blaze3d.systems.RenderSystem,float,shaderGameTime
com.mojang.blaze3d.systems.RenderSystem,float,shaderLineWidth
com.mojang.blaze3d.systems.RenderSystem,java.lang.String,apiDescription
com.mojang.blaze3d.systems.RenderSystem,net.minecraft.client.renderer.ShaderInstance,shader
com.mojang.blaze3d.systems.RenderSystem,java.util.concurrent.atomic.AtomicLong,pollEventsWaitStart
com.mojang.blaze3d.systems.RenderSystem,java.util.concurrent.atomic.AtomicBoolean,pollingEvents
com.mojang.blaze3d.systems.RenderSystem$1,int[],$SwitchMap$com$mojang$blaze3d$vertex$VertexFormat$Mode
com.mojang.blaze3d.systems.RenderSystem$1,int[],$SwitchMap$com$mojang$blaze3d$vertex$VertexFormat$IndexType
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,int,vertexStride
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,int,indexStride
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer$IndexGenerator,generator
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,int,name
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,com.mojang.blaze3d.vertex.VertexFormat$IndexType,type
com.mojang.blaze3d.systems.RenderSystem$AutoStorageIndexBuffer,int,indexCount
