name,obf
net.minecraft.advancements.critereon.ItemUsedOnLocationTrigger,ca
net.minecraft.advancements.critereon.ItemUsedOnLocationTrigger$TriggerInstance,ca$a
net.minecraft.advancements.critereon.KilledByCrossbowTrigger,cb
net.minecraft.advancements.critereon.KilledByCrossbowTrigger$TriggerInstance,cb$a
net.minecraft.advancements.critereon.KilledTrigger,cc
net.minecraft.advancements.critereon.KilledTrigger$TriggerInstance,cc$a
net.minecraft.advancements.critereon.LevitationTrigger,cd
net.minecraft.advancements.critereon.LevitationTrigger$TriggerInstance,cd$a
net.minecraft.advancements.critereon.LightPredicate,ce
net.minecraft.advancements.critereon.LightPredicate$Builder,ce$a
net.minecraft.advancements.critereon.LighthingBoltPredicate,cf
net.minecraft.advancements.critereon.LightningStrikeTrigger,cg
net.minecraft.advancements.critereon.LightningStrikeTrigger$TriggerInstance,cg$a
net.minecraft.advancements.critereon.LocationPredicate,ch
net.minecraft.advancements.critereon.LocationPredicate$Builder,ch$a
net.minecraft.advancements.critereon.LootTableTrigger,ci
net.minecraft.advancements.critereon.LootTableTrigger$TriggerInstance,ci$a
net.minecraft.advancements.critereon.MinMaxBounds,cj
net.minecraft.advancements.critereon.MinMaxBounds$BoundsFactory,cj$a
net.minecraft.advancements.critereon.MinMaxBounds$BoundsFromReaderFactory,cj$b
net.minecraft.advancements.critereon.MinMaxBounds$Doubles,cj$c
net.minecraft.advancements.critereon.MinMaxBounds$Ints,cj$d
net.minecraft.advancements.critereon.MobEffectsPredicate,ck
net.minecraft.advancements.critereon.MobEffectsPredicate$MobEffectInstancePredicate,ck$a
net.minecraft.advancements.critereon.NbtPredicate,cl
net.minecraft.advancements.critereon.PickedUpItemTrigger,cm
net.minecraft.advancements.critereon.PickedUpItemTrigger$TriggerInstance,cm$a
net.minecraft.advancements.critereon.PlayerHurtEntityTrigger,cn
net.minecraft.advancements.critereon.PlayerHurtEntityTrigger$TriggerInstance,cn$a
net.minecraft.advancements.critereon.PlayerInteractTrigger,co
net.minecraft.advancements.critereon.PlayerInteractTrigger$TriggerInstance,co$a
net.minecraft.advancements.critereon.PlayerPredicate,cp
net.minecraft.advancements.critereon.PlayerPredicate$AdvancementCriterionsPredicate,cp$a
net.minecraft.advancements.critereon.PlayerPredicate$AdvancementDonePredicate,cp$b
net.minecraft.advancements.critereon.PlayerPredicate$AdvancementPredicate,cp$c
net.minecraft.advancements.critereon.PlayerPredicate$Builder,cp$d
net.minecraft.advancements.critereon.PlayerTrigger,cq
net.minecraft.advancements.critereon.PlayerTrigger$TriggerInstance,cq$a
net.minecraft.advancements.critereon.RecipeCraftedTrigger,cr
net.minecraft.advancements.critereon.RecipeCraftedTrigger$TriggerInstance,cr$a
net.minecraft.advancements.critereon.RecipeUnlockedTrigger,cs
net.minecraft.advancements.critereon.RecipeUnlockedTrigger$TriggerInstance,cs$a
net.minecraft.advancements.critereon.SerializationContext,ct
net.minecraft.advancements.critereon.ShotCrossbowTrigger,cu
net.minecraft.advancements.critereon.ShotCrossbowTrigger$TriggerInstance,cu$a
net.minecraft.advancements.critereon.SimpleCriterionTrigger,cv
net.minecraft.advancements.critereon.SlideDownBlockTrigger,cw
net.minecraft.advancements.critereon.SlideDownBlockTrigger$TriggerInstance,cw$a
net.minecraft.advancements.critereon.SlimePredicate,cx
net.minecraft.advancements.critereon.StartRidingTrigger,cy
net.minecraft.advancements.critereon.StartRidingTrigger$TriggerInstance,cy$a
net.minecraft.advancements.critereon.StatePropertiesPredicate,cz
net.minecraft.advancements.critereon.StatePropertiesPredicate$Builder,cz$a
net.minecraft.advancements.critereon.StatePropertiesPredicate$ExactPropertyMatcher,cz$b
net.minecraft.advancements.critereon.StatePropertiesPredicate$PropertyMatcher,cz$c
net.minecraft.advancements.critereon.StatePropertiesPredicate$RangedPropertyMatcher,cz$d
net.minecraft.advancements.critereon.SummonedEntityTrigger,da
net.minecraft.advancements.critereon.SummonedEntityTrigger$TriggerInstance,da$a
net.minecraft.advancements.critereon.TagPredicate,db
net.minecraft.advancements.critereon.TameAnimalTrigger,dc
net.minecraft.advancements.critereon.TameAnimalTrigger$TriggerInstance,dc$a
net.minecraft.advancements.critereon.TargetBlockTrigger,dd
net.minecraft.advancements.critereon.TargetBlockTrigger$TriggerInstance,dd$a
net.minecraft.advancements.critereon.TradeTrigger,de
net.minecraft.advancements.critereon.TradeTrigger$TriggerInstance,de$a
net.minecraft.advancements.critereon.UsedEnderEyeTrigger,df
net.minecraft.advancements.critereon.UsedEnderEyeTrigger$TriggerInstance,df$a
net.minecraft.advancements.critereon.UsedTotemTrigger,dg
net.minecraft.advancements.critereon.UsedTotemTrigger$TriggerInstance,dg$a
net.minecraft.advancements.critereon.UsingItemTrigger,dh
net.minecraft.advancements.critereon.UsingItemTrigger$TriggerInstance,dh$a
net.minecraft.advancements.critereon.WrappedMinMaxBounds,di
net.minecraft.advancements.critereon.package-info,dj
net.minecraft.advancements.package-info,dk
net.minecraft.client.AttackIndicatorStatus,emy
net.minecraft.client.Camera,emz
net.minecraft.client.Camera$NearPlane,emz$a
net.minecraft.client.CameraType,ena
net.minecraft.client.ClientBrandRetriever,net.minecraft.client.ClientBrandRetriever
net.minecraft.client.ClientRecipeBook,enb
net.minecraft.client.ClientRecipeBook$1,enb$1
net.minecraft.client.CloudStatus,enc
net.minecraft.client.ComponentCollector,end
net.minecraft.client.DebugQueryHandler,ene
net.minecraft.client.GameNarrator,enf
net.minecraft.client.GameNarrator$NarratorInitException,enf$a
net.minecraft.client.GraphicsStatus,eng
net.minecraft.client.GraphicsStatus$1,eng$1
net.minecraft.client.GuiMessage,enh
net.minecraft.client.GuiMessage$Line,enh$a
net.minecraft.client.GuiMessageTag,eni
net.minecraft.client.GuiMessageTag$Icon,eni$a
net.minecraft.client.HotbarManager,enj
net.minecraft.client.InputType,enk
net.minecraft.client.KeyMapping,enl
net.minecraft.client.KeyboardHandler,enm
net.minecraft.client.KeyboardHandler$1,enm$1
net.minecraft.client.Minecraft,enn
net.minecraft.client.Minecraft$1,enn$1
net.minecraft.client.Minecraft$ChatStatus,enn$a
net.minecraft.client.Minecraft$ChatStatus$1,enn$a$1
net.minecraft.client.Minecraft$ChatStatus$2,enn$a$2
net.minecraft.client.Minecraft$ChatStatus$3,enn$a$3
net.minecraft.client.Minecraft$ChatStatus$4,enn$a$4
net.minecraft.client.MouseHandler,eno
net.minecraft.client.NarratorStatus,enp
net.minecraft.client.OptionInstance,enq
net.minecraft.client.OptionInstance$AltEnum,enq$a
net.minecraft.client.OptionInstance$CaptionBasedToString,enq$b
net.minecraft.client.OptionInstance$ClampingLazyMaxIntRange,enq$c
net.minecraft.client.OptionInstance$CycleableValueSet,enq$d
net.minecraft.client.OptionInstance$CycleableValueSet$ValueSetter,enq$d$a
net.minecraft.client.OptionInstance$Enum,enq$e
net.minecraft.client.OptionInstance$IntRange,enq$f
net.minecraft.client.OptionInstance$IntRangeBase,enq$g
net.minecraft.client.OptionInstance$IntRangeBase$1,enq$g$1
net.minecraft.client.OptionInstance$LazyEnum,enq$h
net.minecraft.client.OptionInstance$OptionInstanceSliderButton,enq$i
net.minecraft.client.OptionInstance$SliderableOrCyclableValueSet,enq$j
net.minecraft.client.OptionInstance$SliderableValueSet,enq$k
net.minecraft.client.OptionInstance$TooltipSupplier,enq$l
net.minecraft.client.OptionInstance$UnitDouble,enq$m
net.minecraft.client.OptionInstance$UnitDouble$1,enq$m$1
net.minecraft.client.OptionInstance$ValueSet,enq$n
net.minecraft.client.Options,enr
net.minecraft.client.Options$1,enr$1
net.minecraft.client.Options$2,enr$2
net.minecraft.client.Options$3,enr$3
net.minecraft.client.Options$4,enr$4
net.minecraft.client.Options$FieldAccess,enr$a
net.minecraft.client.ParticleStatus,ens
net.minecraft.client.PeriodicNotificationManager,ent
net.minecraft.client.PeriodicNotificationManager$Notification,ent$a
net.minecraft.client.PeriodicNotificationManager$NotificationTask,ent$b
net.minecraft.client.PrioritizeChunkUpdates,enu
net.minecraft.client.Realms32BitWarningStatus,env
net.minecraft.client.RecipeBookCategories,enw
net.minecraft.client.RecipeBookCategories$1,enw$1
net.minecraft.client.ResourceLoadStateTracker,enx
net.minecraft.client.ResourceLoadStateTracker$RecoveryInfo,enx$a
net.minecraft.client.ResourceLoadStateTracker$ReloadReason,enx$b
net.minecraft.client.ResourceLoadStateTracker$ReloadState,enx$c
net.minecraft.client.Screenshot,eny
net.minecraft.client.StringSplitter,enz
net.minecraft.client.StringSplitter$1,enz$1
net.minecraft.client.StringSplitter$FlatComponents,enz$a
net.minecraft.client.StringSplitter$LineBreakFinder,enz$b
net.minecraft.client.StringSplitter$LineComponent,enz$c
net.minecraft.client.StringSplitter$LinePosConsumer,enz$d
net.minecraft.client.StringSplitter$WidthLimitedCharSink,enz$e
net.minecraft.client.StringSplitter$WidthProvider,enz$f
net.minecraft.client.Timer,eoa
net.minecraft.client.ToggleKeyMapping,eob
net.minecraft.client.User,eoc
net.minecraft.client.User$Type,eoc$a
net.minecraft.client.animation.AnimationChannel,eod
net.minecraft.client.animation.AnimationChannel$Interpolation,eod$a
net.minecraft.client.animation.AnimationChannel$Interpolations,eod$b
net.minecraft.client.animation.AnimationChannel$Target,eod$c
net.minecraft.client.animation.AnimationChannel$Targets,eod$d
net.minecraft.client.animation.AnimationDefinition,eoe
net.minecraft.client.animation.AnimationDefinition$Builder,eoe$a
net.minecraft.client.animation.Keyframe,eof
net.minecraft.client.animation.KeyframeAnimations,eog
net.minecraft.client.animation.definitions.CamelAnimation,eoh
net.minecraft.client.animation.definitions.FrogAnimation,eoi
net.minecraft.client.animation.definitions.SnifferAnimation,eoj
net.minecraft.client.animation.definitions.WardenAnimation,eok
net.minecraft.client.animation.definitions.package-info,eol
net.minecraft.client.animation.package-info,eom
net.minecraft.client.color.block.BlockColor,eon
net.minecraft.client.color.block.BlockColors,eoo
net.minecraft.client.color.block.BlockTintCache,eop
net.minecraft.client.color.block.BlockTintCache$CacheData,eop$a
net.minecraft.client.color.block.BlockTintCache$LatestCacheInfo,eop$b
net.minecraft.client.color.block.package-info,eoq
net.minecraft.client.color.item.ItemColor,eor
net.minecraft.client.color.item.ItemColors,eos
net.minecraft.client.color.item.package-info,eot
net.minecraft.client.gui.ComponentPath,eou
net.minecraft.client.gui.ComponentPath$Leaf,eou$a
net.minecraft.client.gui.ComponentPath$Path,eou$b
net.minecraft.client.gui.Font,eov
net.minecraft.client.gui.Font$DisplayMode,eov$a
net.minecraft.client.gui.Font$StringRenderOutput,eov$b
net.minecraft.client.gui.Gui,eow
net.minecraft.client.gui.Gui$HeartType,eow$a
net.minecraft.client.gui.GuiGraphics,eox
net.minecraft.client.gui.GuiGraphics$ScissorStack,eox$a
net.minecraft.client.gui.MapRenderer,eoy
net.minecraft.client.gui.MapRenderer$MapInstance,eoy$a
net.minecraft.client.gui.components.AbstractButton,eoz
net.minecraft.client.gui.components.AbstractOptionSliderButton,epa
net.minecraft.client.gui.components.AbstractScrollWidget,epb
net.minecraft.client.gui.components.AbstractSelectionList,epc
net.minecraft.client.gui.components.AbstractSelectionList$1,epc$1
net.minecraft.client.gui.components.AbstractSelectionList$Entry,epc$a
net.minecraft.client.gui.components.AbstractSelectionList$TrackedList,epc$b
net.minecraft.client.gui.components.AbstractSliderButton,epd
net.minecraft.client.gui.components.AbstractStringWidget,epe
net.minecraft.client.gui.components.AbstractWidget,epf
net.minecraft.client.gui.components.AccessibilityOnboardingTextWidget,epg
net.minecraft.client.gui.components.BossHealthOverlay,eph
net.minecraft.client.gui.components.BossHealthOverlay$1,eph$1
net.minecraft.client.gui.components.Button,epi
net.minecraft.client.gui.components.Button$Builder,epi$a
net.minecraft.client.gui.components.Button$CreateNarration,epi$b
net.minecraft.client.gui.components.Button$OnPress,epi$c
net.minecraft.client.gui.components.ChatComponent,epj
net.minecraft.client.gui.components.ChatComponent$DelayedMessageDeletion,epj$a
net.minecraft.client.gui.components.Checkbox,epk
net.minecraft.client.gui.components.CommandSuggestions,epl
net.minecraft.client.gui.components.CommandSuggestions$SuggestionsList,epl$a
net.minecraft.client.gui.components.CommonButtons,epm
net.minecraft.client.gui.components.ComponentRenderUtils,epn
net.minecraft.client.gui.components.ContainerObjectSelectionList,epo
net.minecraft.client.gui.components.ContainerObjectSelectionList$1,epo$1
net.minecraft.client.gui.components.ContainerObjectSelectionList$Entry,epo$a
net.minecraft.client.gui.components.CycleButton,epp
net.minecraft.client.gui.components.CycleButton$Builder,epp$a
net.minecraft.client.gui.components.CycleButton$OnValueChange,epp$b
net.minecraft.client.gui.components.CycleButton$ValueListSupplier,epp$c
net.minecraft.client.gui.components.CycleButton$ValueListSupplier$1,epp$c$1
net.minecraft.client.gui.components.CycleButton$ValueListSupplier$2,epp$c$2
net.minecraft.client.gui.components.DebugScreenOverlay,epq
net.minecraft.client.gui.components.DebugScreenOverlay$1,epq$1
net.minecraft.client.gui.components.DebugScreenOverlay$AllocationRateCalculator,epq$a
net.minecraft.client.gui.components.EditBox,epr
net.minecraft.client.gui.components.FittingMultiLineTextWidget,eps
net.minecraft.client.gui.components.ImageButton,ept
net.minecraft.client.gui.components.ImageWidget,epu
net.minecraft.client.gui.components.LerpingBossEvent,epv
net.minecraft.client.gui.components.LockIconButton,epw
net.minecraft.client.gui.components.LockIconButton$Icon,epw$a
net.minecraft.client.gui.components.LogoRenderer,epx
net.minecraft.client.gui.components.MultiLineEditBox,epy
net.minecraft.client.gui.components.MultiLineLabel,epz
net.minecraft.client.gui.components.MultiLineLabel$1,epz$1
net.minecraft.client.gui.components.MultiLineLabel$2,epz$2
net.minecraft.client.gui.components.MultiLineLabel$TextWithWidth,epz$a
net.minecraft.client.gui.components.MultiLineTextWidget,eqa
net.minecraft.client.gui.components.MultiLineTextWidget$CacheKey,eqa$a
net.minecraft.client.gui.components.MultilineTextField,eqb
net.minecraft.client.gui.components.MultilineTextField$1,eqb$1
net.minecraft.client.gui.components.MultilineTextField$StringView,eqb$a
net.minecraft.client.gui.components.ObjectSelectionList,eqc
net.minecraft.client.gui.components.ObjectSelectionList$Entry,eqc$a
net.minecraft.client.gui.components.OptionsList,eqd
net.minecraft.client.gui.components.OptionsList$Entry,eqd$a
net.minecraft.client.gui.components.PlainTextButton,eqe
net.minecraft.client.gui.components.PlayerFaceRenderer,eqf
net.minecraft.client.gui.components.PlayerTabOverlay,eqg
net.minecraft.client.gui.components.PlayerTabOverlay$HealthState,eqg$a
net.minecraft.client.gui.components.Renderable,eqh
net.minecraft.client.gui.components.SplashRenderer,eqi
net.minecraft.client.gui.components.StateSwitchingButton,eqj
net.minecraft.client.gui.components.StringWidget,eqk
net.minecraft.client.gui.components.SubtitleOverlay,eql
net.minecraft.client.gui.components.SubtitleOverlay$Subtitle,eql$a
net.minecraft.client.gui.components.TabButton,eqm
net.minecraft.client.gui.components.TabOrderedElement,eqn
net.minecraft.client.gui.components.TextAndImageButton,eqo
net.minecraft.client.gui.components.TextAndImageButton$Builder,eqo$a
net.minecraft.client.gui.components.Tooltip,eqp
net.minecraft.client.gui.components.Whence,eqq
net.minecraft.client.gui.components.events.AbstractContainerEventHandler,eqr
net.minecraft.client.gui.components.events.ContainerEventHandler,eqs
net.minecraft.client.gui.components.events.GuiEventListener,eqt
net.minecraft.client.gui.components.events.package-info,equ
net.minecraft.client.gui.components.package-info,eqv
net.minecraft.client.gui.components.spectator.SpectatorGui,eqw
net.minecraft.client.gui.components.spectator.package-info,eqx
net.minecraft.client.gui.components.tabs.GridLayoutTab,eqy
net.minecraft.client.gui.components.tabs.Tab,eqz
net.minecraft.client.gui.components.tabs.TabManager,era
net.minecraft.client.gui.components.tabs.TabNavigationBar,erb
net.minecraft.client.gui.components.tabs.TabNavigationBar$Builder,erb$a
net.minecraft.client.gui.components.tabs.package-info,erc
net.minecraft.client.gui.components.toasts.AdvancementToast,erd
net.minecraft.client.gui.components.toasts.RecipeToast,ere
net.minecraft.client.gui.components.toasts.SystemToast,erf
net.minecraft.client.gui.components.toasts.SystemToast$SystemToastIds,erf$a
net.minecraft.client.gui.components.toasts.Toast,erg
net.minecraft.client.gui.components.toasts.Toast$Visibility,erg$a
net.minecraft.client.gui.components.toasts.ToastComponent,erh
net.minecraft.client.gui.components.toasts.ToastComponent$ToastInstance,erh$a
net.minecraft.client.gui.components.toasts.TutorialToast,eri
net.minecraft.client.gui.components.toasts.TutorialToast$Icons,eri$a
net.minecraft.client.gui.components.toasts.package-info,erj
net.minecraft.client.gui.font.AllMissingGlyphProvider,erk
net.minecraft.client.gui.font.CodepointMap,erl
net.minecraft.client.gui.font.CodepointMap$Output,erl$a
net.minecraft.client.gui.font.FontManager,erm
net.minecraft.client.gui.font.FontManager$BuilderId,erm$a
net.minecraft.client.gui.font.FontManager$BuilderResult,erm$b
net.minecraft.client.gui.font.FontManager$FontDefinitionFile,erm$c
net.minecraft.client.gui.font.FontManager$Preparation,erm$d
net.minecraft.client.gui.font.FontManager$UnresolvedBuilderBundle,erm$e
net.minecraft.client.gui.font.FontSet,ern
net.minecraft.client.gui.font.FontSet$GlyphInfoFilter,ern$a
net.minecraft.client.gui.font.FontTexture,ero
net.minecraft.client.gui.font.FontTexture$Node,ero$a
net.minecraft.client.gui.font.GlyphRenderTypes,erp
net.minecraft.client.gui.font.GlyphRenderTypes$1,erp$1
net.minecraft.client.gui.font.TextFieldHelper,erq
net.minecraft.client.gui.font.TextFieldHelper$1,erq$1
net.minecraft.client.gui.font.TextFieldHelper$CursorStep,erq$a
net.minecraft.client.gui.font.glyphs.BakedGlyph,err
net.minecraft.client.gui.font.glyphs.BakedGlyph$Effect,err$a
net.minecraft.client.gui.font.glyphs.EmptyGlyph,ers
net.minecraft.client.gui.font.glyphs.SpecialGlyphs,ert
net.minecraft.client.gui.font.glyphs.SpecialGlyphs$1,ert$1
net.minecraft.client.gui.font.glyphs.SpecialGlyphs$PixelProvider,ert$a
net.minecraft.client.gui.font.glyphs.package-info,eru
net.minecraft.client.gui.font.package-info,erv
net.minecraft.client.gui.font.providers.BitmapProvider,erw
net.minecraft.client.gui.font.providers.BitmapProvider$Definition,erw$a
net.minecraft.client.gui.font.providers.BitmapProvider$Glyph,erw$b
net.minecraft.client.gui.font.providers.BitmapProvider$Glyph$1,erw$b$1
net.minecraft.client.gui.font.providers.GlyphProviderDefinition,erx
net.minecraft.client.gui.font.providers.GlyphProviderDefinition$Loader,erx$a
net.minecraft.client.gui.font.providers.GlyphProviderDefinition$Reference,erx$b
net.minecraft.client.gui.font.providers.GlyphProviderType,ery
net.minecraft.client.gui.font.providers.ProviderReferenceDefinition,erz
net.minecraft.client.gui.font.providers.TrueTypeGlyphProviderDefinition,esa
net.minecraft.client.gui.font.providers.TrueTypeGlyphProviderDefinition$Shift,esa$a
net.minecraft.client.gui.font.providers.UnihexProvider,esb
net.minecraft.client.gui.font.providers.UnihexProvider$ByteContents,esb$a
